-10.0	1.4158597203663528E-5
-9.9975	1.3941451950647275E-5
-9.995	1.3725451219320136E-5
-9.9925	1.3510595166226203E-5
-9.99	1.3296883443213115E-5
-9.9875	1.3084314528680956E-5
-9.985	1.2872889468256505E-5
-9.9825	1.2662608600241668E-5
-9.98	1.2453469125054795E-5
-9.9775	1.2245472733328683E-5
-9.975	1.2038618450372811E-5
-9.9725	1.1832905607384026E-5
-9.97	1.1628337268884686E-5
-9.9675	1.1424908417712858E-5
-9.965	1.122262064310836E-5
-9.9625	1.102147365793426E-5
-9.96	1.0821467594928886E-5
-9.9575	1.0622599812296807E-5
-9.955	1.0424872971819324E-5
-9.9525	1.0228285293966492E-5
-9.95	1.0032835730109131E-5
-9.9475	9.838523380261757E-6
-9.945	9.645348986523302E-6
-9.9425	9.453311330797777E-6
-9.94	9.262411256842543E-6
-9.9375	9.072646544333783E-6
-9.935	8.884017480259932E-6
-9.9325	8.696522776901344E-6
-9.93	8.51016299956074E-6
-9.9275	8.32493676755457E-6
-9.925	8.140842492663175E-6
-9.9225	7.95788063321997E-6
-9.92	7.776051529960301E-6
-9.9175	7.595352741684027E-6
-9.915	7.415784371129952E-6
-9.9125	7.237345946960629E-6
-9.91	7.0600360138058615E-6
-9.9075	6.883854436783297E-6
-9.905	6.708799902324749E-6
-9.9025	6.534872018103778E-6
-9.9	6.362069879879217E-6
-9.8975	6.190393288868983E-6
-9.895	6.019839784904545E-6
-9.8925	5.850410906051069E-6
-9.89	5.682103333903542E-6
-9.8875	5.514917183932656E-6
-9.885	5.3488530056022085E-6
-9.8825	5.1839066916378305E-6
-9.88	5.020080916774012E-6
-9.8775	4.8573725770102265E-6
-9.875	4.695780655041594E-6
-9.8725	4.53530490880119E-6
-9.87	4.375943907489911E-6
-9.8675	4.21769763618484E-6
-9.865	4.060562644717339E-6
-9.8625	3.904540537812887E-6
-9.86	3.7496294534217255E-6
-9.8575	3.5958274445962155E-6
-9.855	3.443134456124183E-6
-9.8525	3.291549045431777E-6
-9.85	3.1410697656538423E-6
-9.8475	2.991695607344391E-6
-9.845	2.8434259255625973E-6
-9.8425	2.69625874253892E-6
-9.84	2.550193104694373E-6
-9.8375	2.4052282216384317E-6
-9.835	2.2613620073353416E-6
-9.8325	2.1185946251381615E-6
-9.83	1.9769232981892154E-6
-9.8275	1.8363480563725047E-6
-9.825	1.696866290608938E-6
-9.8225	1.5584780935710167E-6
-9.82	1.421180755352911E-6
-9.8175	1.284974457153589E-6
-9.815	1.149856235382551E-6
-9.8125	1.015825661183028E-6
-9.81	8.828811874894057E-7
-9.8075	7.510219229866779E-7
-9.805	6.202447299624803E-7
-9.8025	4.905500818858829E-7
-9.8	3.619356417024831E-7
-9.7975	2.3440066251016077E-7
-9.795	1.0794180343972417E-7
-9.7925	0.0
-9.79	0.0
-9.7875	0.0
-9.785	0.0
-9.7825	0.0
-9.78	0.0
-9.7775	0.0
-9.775	0.0
-9.7725	0.0
-9.77	0.0
-9.7675	0.0
-9.765	0.0
-9.7625	0.0
-9.76	0.0
-9.7575	0.0
-9.755	0.0
-9.7525	0.0
-9.75	0.0
-9.7475	0.0
-9.745	0.0
-9.7425	0.0
-9.74	0.0
-9.7375	0.0
-9.735	0.0
-9.7325	0.0
-9.73	0.0
-9.7275	0.0
-9.725	0.0
-9.7225	0.0
-9.72	0.0
-9.7175	0.0
-9.715	0.0
-9.7125	0.0
-9.71	0.0
-9.7075	0.0
-9.705	0.0
-9.7025	0.0
-9.7	0.0
-9.6975	0.0
-9.695	0.0
-9.6925	0.0
-9.69	0.0
-9.6875	0.0
-9.685	0.0
-9.6825	0.0
-9.68	0.0
-9.6775	0.0
-9.675	0.0
-9.6725	0.0
-9.67	0.0
-9.6675	0.0
-9.665	0.0
-9.6625	0.0
-9.66	0.0
-9.6575	0.0
-9.655	0.0
-9.6525	0.0
-9.65	0.0
-9.6475	0.0
-9.645	0.0
-9.6425	0.0
-9.64	0.0
-9.6375	0.0
-9.635	0.0
-9.6325	0.0
-9.63	0.0
-9.6275	0.0
-9.625	0.0
-9.6225	0.0
-9.62	0.0
-9.6175	0.0
-9.615	0.0
-9.6125	0.0
-9.61	0.0
-9.6075	0.0
-9.605	0.0
-9.6025	0.0
-9.6	0.0
-9.5975	0.0
